"button_id","label","synonyms","definition_kind","accelerator","actions","applications","bitmap","cascade","sensitive","visible","toggle_state","source_file","source_line"
"UG_INFO_ANALYSIS_SHOWTHROUGH","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_subdiv.men","945"
"UG_INFO_ANALYSIS_SHOWTHROUGH","Show Obstr&ucted Analysis Objects","opaque","TOGGLE_BUTTON","","STANDARD","","show_through","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9386"
"UG_INFO_ANALYSIS_SHOWTHROUGH","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3986"
"UG_INFO_ANALYSIS_SHOWTHROUGH","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sketcher.men","1009"
"UG_INFO_ANALYSIS_SHOWTHROUGH","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sketcher_legacy.men","1066"
"UG_INFO_ANALYSIS_SHOWTHROUGH","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\nx_realize_shape\application\ug_subdiv.men","945"
"UG_INFO_ANALYSIS_SHOWTHROUGH","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\polygon_modeling\application\nx_polygon_modeling.men","977"
"UG_INFO_ANALYSIS_SPACEFINDER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","586"
"UG_INFO_ANALYSIS_SPACEFINDER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3667"
"UG_INFO_ANALYSIS_SPACEFINDER","Space Fi&nder...","","BUTTON","","STANDARD","","spacefinder","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9176"
"UG_INFO_ANALYSIS_SPACEFINDER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3913"
"UG_INFO_ANALYSIS_SPLINE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\DRAFTING\application\nx_layout_te.men","513"
"UG_INFO_ANALYSIS_SPLINE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\DRAFTING\application\nx_title_block.men","372"
"UG_INFO_ANALYSIS_SPLINE","E&xpression | Pa&rt | Ot&her | &Custom Menu Bar","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NX2DEDIT\menus\ug_main.men","1357"
"UG_INFO_ANALYSIS_SPLINE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXAECDESIGN\application\nx_aecdesign_grid.men","826"
"UG_INFO_ANALYSIS_SPLINE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXAECDESIGN\application\nx_aecdesign_level.men","780"
"UG_INFO_ANALYSIS_SPLINE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3421"
"UG_INFO_ANALYSIS_SPLINE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sketcher.men","916"
"UG_INFO_ANALYSIS_SPLINE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sketcher_legacy.men","944"
"UG_INFO_ANALYSIS_SPLINE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\draw_shape\application\nx_draw_shape.men","881"
"UG_INFO_ANALYSIS_SPLINE","&Spline...","shaped curve, b-curve, b-spline, info spline, spline information","BUTTON","","STANDARD","","info_spline","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","8698"
"UG_INFO_ANALYSIS_SPLINE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3654"
"UG_INFO_ANALYSIS_SPLINE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sketcher.men","932"
"UG_INFO_ANALYSIS_SPLINE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sketcher_legacy.men","994"
"UG_INFO_ANALYSIS_VDA_CHECKER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","571"
"UG_INFO_ANALYSIS_VDA_CHECKER","Check VDA-&4955 Compliance...","verify, validate, confirm","BUTTON","","STANDARD","","vda_check","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9150"
"UG_INFO_ANALYSIS_WALL_THICKNESS_CHECKER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","739"
"UG_INFO_ANALYSIS_WALL_THICKNESS_CHECKER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MOLDWIZARD\application\rbn_mold_wizard.rtb","34"
"UG_INFO_ANALYSIS_WALL_THICKNESS_CHECKER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MOLDWIZARD\pdcasting_wizard\application\rbn_press_die_casting_wizard.rtb","35"
"UG_INFO_ANALYSIS_WALL_THICKNESS_CHECKER","&Easy Fill","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3833"
"UG_INFO_ANALYSIS_WALL_THICKNESS_CHECKER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\STAMPING_TOOLS\application\rbn_pdie_wizard.rtb","296"
"UG_INFO_ANALYSIS_WALL_THICKNESS_CHECKER","Chec&k Wall Thickness...","","BUTTON","","STANDARD","","ipw_thickness_by_color","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9636"
"UG_INFO_ANALYSIS_WALL_THICKNESS_CHECKER","&Easy Fill","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","4128"
"UG_INFO_ANALYSIS_WALL_THICKNESS_CHECKER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\polygon_modeling\application\nx_polygon_modeling.men","959"
"UG_INFO_ANALYZE_POCKET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\nx_aerodesign.men","50"
"UG_INFO_ANALYZE_POCKET","Analyze &Pockets...","pocket","BUTTON","","STANDARD","","analyze_pocket","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","13936"
"UG_INFO_ANALYZE_POCKET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\nx_aerodesign.men","50"
"UG_INFO_AREA_USING_CURVES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\DRAFTING\application\nx_layout_te.men","570"
"UG_INFO_AREA_USING_CURVES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","642"
"UG_INFO_AREA_USING_CURVES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXAECDESIGN\application\nx_aecdesign_grid.men","870"
"UG_INFO_AREA_USING_CURVES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXAECDESIGN\application\nx_aecdesign_level.men","824"
"UG_INFO_AREA_USING_CURVES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3683"
"UG_INFO_AREA_USING_CURVES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sketcher.men","962"
"UG_INFO_AREA_USING_CURVES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sketcher_legacy.men","986"
"UG_INFO_AREA_USING_CURVES","&Area using Curves...","outline, boundary, periphery, perimeter, physical, inertial, area analysis","BUTTON","","STANDARD","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9216"
"UG_INFO_AREA_USING_CURVES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3930"
"UG_INFO_AREA_USING_CURVES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sketcher.men","978"
"UG_INFO_AREA_USING_CURVES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sketcher_legacy.men","1036"
"UG_INFO_CHECK_SUM","Mechanical Load Summar&y","model check sum, check loads, check boundary conditions, verify loads, verify loading, total applied loads","BUTTON","","STANDARD","","loads","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\acousticsvertical\menus\ug_sfem.men","5025"
"UG_INFO_CHECK_SUM","Mechanical Load Summar&y","model check sum, check loads, check boundary conditions, verify loads, verify loading, total applied loads","BUTTON","","STANDARD","","loads","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\application\ug_sfem.men","5025"
"UG_INFO_CHECK_SUM","Mechanical Load Summar&y","model check sum, check loads, check boundary conditions, verify loads, verify loading, total applied loads","BUTTON","","STANDARD","","loads","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sfem.men","5025"
"UG_INFO_COMPONENT_ARRAYS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3533"
"UG_INFO_COMPONENT_ARRAYS","&Component Arrays...","instance, pattern, info component arrays, component arrays information","BUTTON","","STANDARD","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","8940"
"UG_INFO_COMPONENT_ARRAYS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3773"
"UG_INFO_DISPLAYED_PART","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\DIAGRAMMING\schematic\application\nx_schematic_designer.men","73"
"UG_INFO_DISPLAYED_PART","","","BUTTON","","","","","rbn_file_tab_help_cascade.csb","","","","C:\Program Files\Siemens\DesigncenterNX2512\DIAGRAMMING\schematic\application\profiles\UG_APP_SCHEMATIC_DESIGNER\rbn_schematic_backstage_left.abr","55"
"UG_INFO_DISPLAYED_PART","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\DIAGRAMMING\symbol_designer\application\nx_symbol_designer.men","73"
"UG_INFO_DISPLAYED_PART","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\DOCUMENT\application\nx_doc.men","53"
"UG_INFO_DISPLAYED_PART","","","BUTTON","","","","","rbn_file_tab_help_cascade.csb","","","","C:\Program Files\Siemens\DesigncenterNX2512\DOCUMENT\application\profiles\Reference\rbn_doc_backstage_left.abr","37"
"UG_INFO_DISPLAYED_PART","&Help","","BUTTON","","","","help","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MECHATRONICS\standalone_player\application\profiles\Reference\rbn_ref_backstage_left.abr","33"
"UG_INFO_DISPLAYED_PART","Recentl&y Opened Parts","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NX2DEDIT\menus\ug_main.men","156"
"UG_INFO_DISPLAYED_PART","","","BUTTON","","","","","rbn_file_tab_help_cascade.csb","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\application\profiles\UG_APP_DESFEM\rbn_des_sim_backstage_left.abr","146"
"UG_INFO_DISPLAYED_PART","","","BUTTON","","","","","rbn_file_tab_help_cascade.csb","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\application\profiles\UG_APP_MECHANISMS\rbn_motion_sim_backstage_left.abr","178"
"UG_INFO_DISPLAYED_PART","","","BUTTON","","","","","rbn_file_tab_help_cascade.csb","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\application\profiles\UG_APP_SFEM\rbn_adv_sim_backstage_left.abr","161"
"UG_INFO_DISPLAYED_PART","","","BUTTON","","","","","rbn_file_tab_help_cascade.csb","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\profiles\Reference\rbn_ref_backstage_left.abr","102"
"UG_INFO_DISPLAYED_PART","","","BUTTON","","","","","rbn_file_tab_help_cascade.csb","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\profiles\UG_APP_MECHANISMS\rbn_motion_sim_backstage_left.abr","177"
"UG_INFO_DISPLAYED_PART","","","BUTTON","","","","","rbn_file_tab_help_cascade.csb","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\profiles\UG_APP_SFEM\rbn_adv_sim_backstage_left.abr","161"
"UG_INFO_DISPLAYED_PART","Recentl&y Opened Parts","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","155"
"UG_INFO_DISPLAYED_PART","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\STAGE_MODEL\application\stage_model.men","108"
"UG_INFO_DISPLAYED_PART","","","BUTTON","","","","","rbn_file_tab_help_cascade.csb","","","","C:\Program Files\Siemens\DesigncenterNX2512\STAGE_MODEL\stage_model_template\application\profiles\UG_APP_STAGE_MODEL_TEMPLATE\rbn_stage_model_template_backstage_left.abr","37"
"UG_INFO_DISPLAYED_PART","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\STAGE_MODEL\stage_model_template\application\stage_model_template.men","57"
"UG_INFO_DISPLAYED_PART","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\TDP\application\nx_tdp.men","57"
"UG_INFO_DISPLAYED_PART","","","BUTTON","","","","","rbn_file_tab_help_cascade.csb","","","","C:\Program Files\Siemens\DesigncenterNX2512\TDP\application\profiles\UG_APP_TDP\rbn_tdp_backstage_left.abr","37"
"UG_INFO_DISPLAYED_PART","Propert&ies","model properties, part attributes, weight, mass, part file properties, part preview, part information","BUTTON","","STANDARD","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","356"
"UG_INFO_DISPLAYED_PART","","","BUTTON","","","","","rbn_file_tab_help_cascade.csb","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\profiles\Reference\rbn_ref_backstage_left.abr","107"
"UG_INFO_DISPLAYED_PART","Recentl&y Opened Parts","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","166"
"UG_INFO_DISPLAYED_PART","&Help","","BUTTON","","","","help","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\viewer\menus\profiles\Reference\rbn_ref_backstage_left.abr","35"
"UG_INFO_DISPLAY_NODAL_CSYS","&Display Nodal CSYS...","display nodal coordinate system","BUTTON","","STANDARD","","infonodalcsys","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\acousticsvertical\menus\ug_sfem.men","4933"
"UG_INFO_DISPLAY_NODAL_CSYS","&Display Nodal CSYS...","display nodal coordinate system","BUTTON","","STANDARD","","infonodalcsys","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\application\ug_sfem.men","4933"
"UG_INFO_DISPLAY_NODAL_CSYS","&Display Nodal CSYS...","display nodal coordinate system","BUTTON","","STANDARD","","infonodalcsys","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sfem.men","4933"
"UG_INFO_DYNAMIC_ANGLE","Screen Angle","degrees, measurement, radians","BUTTON","","STANDARD","","screen_angle","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9056"
"UG_INFO_DYNAMIC_DEVIATION","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","636"
"UG_INFO_DYNAMIC_DEVIATION","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_cross_station_process_planning_task.men","736"
"UG_INFO_DYNAMIC_DEVIATION","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_resource_planning_task.men","1065"
"UG_INFO_DYNAMIC_DEVIATION","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_station_detailing_task.men","1057"
"UG_INFO_DYNAMIC_DEVIATION","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\reports\application\cld_report.men","745"
"UG_INFO_DYNAMIC_DEVIATION","More | Analysis","","BUTTON","","","","grid_section_analysis","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\profiles\Reference\rbn_modeling_reverse_engineering.rtb","112"
"UG_INFO_DYNAMIC_DEVIATION","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3677"
"UG_INFO_DYNAMIC_DEVIATION","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_subdiv.men","912"
"UG_INFO_DYNAMIC_DEVIATION","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\implicit_modeling\application\nx_implicit_modeling.men","852"
"UG_INFO_DYNAMIC_DEVIATION","&Gauge...","color map deviation, surface facet deviation, measure distance, distance between geometric objects, tangency, polygon","BUTTON","","STANDARD","","dynamic_deviation_check","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9202"
"UG_INFO_DYNAMIC_DEVIATION","More | Analysis","","BUTTON","","","","grid_section_analysis","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\profiles\Reference\rbn_modeling_reverse_engineering.rtb","112"
"UG_INFO_DYNAMIC_DEVIATION","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3923"
"UG_INFO_DYNAMIC_DEVIATION","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\nx_realize_shape\application\ug_subdiv.men","912"
"UG_INFO_DYNAMIC_DEVIATION","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\polygon_modeling\application\nx_polygon_modeling.men","944"
"UG_INFO_DYNAMIC_DISTANCE","Screen Distance","length, measurement","BUTTON","","STANDARD","","screen_distance","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9047"
"UG_INFO_EDGE_DEVIATION","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","635"
"UG_INFO_EDGE_DEVIATION","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3675"
"UG_INFO_EDGE_DEVIATION","Adjacent &Edges...","neighboring, bordering, measure, distance, deviation, gap, diagnose part","BUTTON","","STANDARD","","analyze_adjacent_edges","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9193"
"UG_INFO_EDGE_DEVIATION","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3921"
"UG_INFO_EXAMINE_GEOMETRY","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","567"
"UG_INFO_EXAMINE_GEOMETRY","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3626"
"UG_INFO_EXAMINE_GEOMETRY","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_subdiv.men","927"
"UG_INFO_EXAMINE_GEOMETRY","E&xamine Geometry...","inspect, validate, check","BUTTON","","STANDARD","","analyze_geometry","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9122"
"UG_INFO_EXAMINE_GEOMETRY","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3875"
"UG_INFO_EXAMINE_GEOMETRY","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\nx_realize_shape\application\ug_subdiv.men","927"
"UG_INFO_EXTERNAL_FILES_OF_LOADED_PARTS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_resource_library.men","810"
"UG_INFO_EXTERNAL_FILES_OF_LOADED_PARTS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NX2DEDIT\menus\ug_main.men","1408"
"UG_INFO_EXTERNAL_FILES_OF_LOADED_PARTS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3497"
"UG_INFO_EXTERNAL_FILES_OF_LOADED_PARTS","List E&xternal Files","info external file references","BUTTON","","STANDARD","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","8825"
"UG_INFO_EXTERNAL_FILES_OF_LOADED_PARTS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3735"
"UG_INFO_FEATURE_BROWSER","P&MI | E&xpression | Pa&rt | &Assemblies | Ot&her | &Custom Menu Bar","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3425"
"UG_INFO_FEATURE_BROWSER","Brows&er...","browse, navigate, relation, graph","BUTTON","","STANDARD","","feature_browser","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","8716"
"UG_INFO_FEATURE_BROWSER","P&MI | E&xpression | Pa&rt | &Assemblies | Ot&her | &Custom Menu Bar","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3658"
"UG_INFO_GAP_AND_FLUSHNESS_ANALYSIS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","693"
"UG_INFO_GAP_AND_FLUSHNESS_ANALYSIS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3747"
"UG_INFO_GAP_AND_FLUSHNESS_ANALYSIS","Gap and F&lushness...","","BUTTON","","STANDARD","","gap_flushness_analysis","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9439"
"UG_INFO_GAP_AND_FLUSHNESS_ANALYSIS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3996"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\DRAFTING\application\nx_layout_te.men","560"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","543"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_cross_station_process_planning_task.men","734"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_resource_planning_task.men","1063"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_station_detailing_task.men","1055"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\reports\application\cld_report.men","743"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXAECDESIGN\application\nx_aecdesign_grid.men","857"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXAECDESIGN\application\nx_aecdesign_level.men","811"
"UG_INFO_GEOMETRIC_DISTANCE","De&viation","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3578"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sequencing.men","862"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sketcher.men","949"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_subdiv.men","910"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_subset_definition.men","695"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_true_studio.men","524"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\implicit_modeling\application\nx_implicit_modeling.men","850"
"UG_INFO_GEOMETRIC_DISTANCE","Measure &Distance (to be retired)...","measurement, angle, diameter, area","BUTTON","","STANDARD","","ruler","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9074"
"UG_INFO_GEOMETRIC_DISTANCE","De&viation","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3823"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sequencing.men","862"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sketcher.men","965"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_subset_definition.men","695"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\nx_realize_shape\application\ug_subdiv.men","910"
